Episode,timestep,reward1,reward2
2776699,2779200,20.7183,-20.7183
2780297,2782800,603.8692,-603.8692
2783891,2786400,-179.6292,179.6292
2787488,2790000,-440.7232,440.7232
2791086,2793600,-410.8951,410.8951
2794681,2797200,39.7494,-39.7494
2798280,2800800,230.5096,-230.5096
2801878,2804400,229.9853,-229.9853
2805474,2808000,559.458,-559.458
2809063,2811600,43.013,-43.013
2812663,2815200,818.3354,-818.3354
2816257,2818800,133.6144,-133.6144
2819853,2822400,-268.4479,268.4479
2823452,2826000,93.7354,-93.7354
2827047,2829600,-72.2949,72.2949
2830641,2833200,148.9871,-148.9871
2834235,2836800,-81.3743,81.3743
2837834,2840400,-237.1097,237.1097
2841431,2844000,-68.31,68.31
2845025,2847600,305.4541,-305.4541
2848618,2851200,163.0451,-163.0451
2852213,2854800,-45.7866,45.7866
2855809,2858400,-473.508,473.508
2859405,2862000,393.7198,-393.7198
2863004,2865600,792.5526,-792.5526
2866603,2869200,-196.6111,196.6111
2870197,2872800,29.5608,-29.5608
2873791,2876400,19.0204,-19.0204
2877387,2880000,83.9602,-83.9602
2880984,2883600,164.5007,-164.5007
2884581,2887200,282.6479,-282.6479
2888175,2890800,93.1484,-93.1484
2891771,2894400,-203.9765,203.9765
2895368,2898000,-235.207,235.207
2898965,2901600,-182.4079,182.4079
2902563,2905200,-209.2236,209.2236
2906162,2908800,-307.0389,307.0389
2909760,2912400,-351.1184,351.1184
2913358,2916000,244.7931,-244.7931
2916954,2919600,-204.6507,204.6507
2920549,2923200,-171.1303,171.1303
2924144,2926800,-424.9124,424.9124
2927744,2930400,-359.2078,359.2078
2931341,2934000,-422.4558,422.4558
2934938,2937600,-262.2262,262.2262
2938531,2941200,200.1688,-200.1688
2942127,2944800,-169.1828,169.1828
2945726,2948400,57.6767,-57.6767
2949325,2952000,435.4841,-435.4841
2952924,2955600,178.721,-178.721
2956517,2959200,-664.4252,664.4252
2960114,2962800,-306.4941,306.4941
2963711,2966400,-91.1214,91.1214
2967304,2970000,131.5239,-131.5239
2970904,2973600,42.6712,-42.6712
2974502,2977200,526.7995,-526.7995
2978098,2980800,181.4802,-181.4802
2981692,2984400,336.5045,-336.5045
2985288,2988000,-330.3225,330.3225
2988879,2991600,-94.1432,94.1432
2992472,2995200,-462.3149,462.3149
2996066,2998800,254.8333,-254.8333
2999664,3002400,480.6605,-480.6605
3003263,3006000,-169.5825,169.5825
3006859,3009600,348.5079,-348.5079
3010454,3013200,-96.8985,96.8985
3014051,3016800,-52.3241,52.3241
3017648,3020400,-120.3349,120.3349
3021246,3024000,-315.7179,315.7179
3024845,3027600,-224.7568,224.7568
3028439,3031200,76.7188,-76.7188
3032035,3034800,191.9389,-191.9389
3035631,3038400,412.178,-412.178
3039222,3042000,201.165,-201.165
3042818,3045600,380.0511,-380.0511
3046415,3049200,-69.7558,69.7558
3050007,3052800,161.919,-161.919
3053605,3056400,425.2108,-425.2108
3057204,3060000,-322.5743,322.5743
3060803,3063600,353.1175,-353.1175
3064399,3067200,272.5692,-272.5692
3067997,3070800,213.7233,-213.7233
3071594,3074400,-32.4882,32.4882
3075188,3078000,-161.0176,161.0176
3078787,3081600,94.7796,-94.7796
3082381,3085200,64.1993,-64.1993
3085974,3088800,302.4522,-302.4522
3089569,3092400,117.7217,-117.7217
3093166,3096000,152.1794,-152.1794
3096754,3099600,287.7302,-287.7302
3100348,3103200,-38.2511,38.2511
3103945,3106800,3.4596,-3.4596
3107541,3110400,247.9499,-247.9499
3111139,3114000,-475.6595,475.6595
3114735,3117600,2.418,-2.418
3118331,3121200,-483.7731,483.7731
3121931,3124800,288.5081,-288.5081
3125530,3128400,306.7525,-306.7525
3129129,3132000,184.4818,-184.4818
3132718,3135600,21.67,-21.67
3136315,3139200,-263.626,263.626
3139914,3142800,-574.1432,574.1432
3143507,3146400,-14.1945,14.1945
3147104,3150000,134.5475,-134.5475
3150700,3153600,144.8768,-144.8768
3154296,3157200,-210.7426,210.7426
3157888,3160800,11.9049,-11.9049
3161484,3164400,-365.441,365.441
3165078,3168000,-58.2965,58.2965
3168671,3171600,-283.4738,283.4738
3172268,3175200,-325.7957,325.7957
3175863,3178800,258.1469,-258.1469
3179455,3182400,-96.619,96.619
3183054,3186000,78.2504,-78.2504
3186652,3189600,171.3334,-171.3334
3190248,3193200,-199.4016,199.4016
3193844,3196800,62.9264,-62.9264
3197443,3200400,703.2059,-703.2059
3201040,3204000,-100.4768,100.4768
3204639,3207600,405.202,-405.202
3208239,3211200,-179.6264,179.6264
3211838,3214800,-123.676,123.676
3215437,3218400,-119.1011,119.1011
3219032,3222000,308.6077,-308.6077
3222627,3225600,-267.5878,267.5878
3226216,3229200,-35.6567,35.6567
3229811,3232800,-212.73,212.73
3233407,3236400,279.2513,-279.2513
3237003,3240000,41.4482,-41.4482
3240597,3243600,361.3576,-361.3576
3244194,3247200,-76.9204,76.9204
3247789,3250800,339.2,-339.2
3251386,3254400,76.8642,-76.8642
3254984,3258000,-127.9266,127.9266
3258579,3261600,60.5595,-60.5595
3262178,3265200,123.4706,-123.4706
3265773,3268800,222.8995,-222.8995
3269368,3272400,41.3159,-41.3159
3272965,3276000,-26.3759,26.3759
3276564,3279600,-286.2821,286.2821
3280161,3283200,59.8714,-59.8714
3283751,3286800,92.9077,-92.9077
3287350,3290400,-124.1905,124.1905
3290946,3294000,-320.8966,320.8966
3294543,3297600,158.8575,-158.8575
3298135,3301200,65.9612,-65.9612
3301728,3304800,271.5253,-271.5253
3305328,3308400,-370.9442,370.9442
3308923,3312000,-95.1298,95.1298
3312520,3315600,-390.8738,390.8738
3316117,3319200,485.7095,-485.7095
3319712,3322800,-97.2525,97.2525
3323308,3326400,221.1216,-221.1216
3326896,3330000,-103.3299,103.3299
3330491,3333600,242.9583,-242.9583
3334089,3337200,-113.9061,113.9061
3337685,3340800,-148.0871,148.0871
3341282,3344400,201.8327,-201.8327
3344877,3348000,-70.8675,70.8675
3348473,3351600,-3.6523,3.6523
3352068,3355200,251.5943,-251.5943
3355665,3358800,245.3663,-245.3663
3359262,3362400,-247.9167,247.9167
3362861,3366000,-493.0634,493.0634
3366456,3369600,-275.9334,275.9334
3370047,3373200,-192.1038,192.1038
3373646,3376800,-647.6021,647.6021
3377228,3380400,-100.2695,100.2695
3380824,3384000,66.329,-66.329
3384422,3387600,-130.5706,130.5706
3388020,3391200,447.6074,-447.6074
3391619,3394800,483.5778,-483.5778
3395211,3398400,-21.295,21.295
3398808,3402000,-71.988,71.988
3402406,3405600,418.8738,-418.8738
3406003,3409200,691.5305,-691.5305
3409594,3412800,-112.7831,112.7831
3413188,3416400,-179.277,179.277
3416779,3420000,26.3178,-26.3178
3420378,3423600,-100.8855,100.8855
3423977,3427200,-420.5927,420.5927
3427570,3430800,-231.2589,231.2589
3431168,3434400,227.6041,-227.6041
3434764,3438000,-381.9762,381.9762
3438353,3441600,213.3385,-213.3385
3441946,3445200,-182.3919,182.3919
3445541,3448800,276.4595,-276.4595
3449137,3452400,583.5277,-583.5277
3452736,3456000,-191.3367,191.3367
3456335,3459600,-52.8816,52.8816
3459929,3463200,-236.4427,236.4427
3463527,3466800,19.1022,-19.1022
3467125,3470400,77.4774,-77.4774
3470725,3474000,-712.6423,712.6423
3474317,3477600,302.4388,-302.4388
3477911,3481200,259.9323,-259.9323
3481504,3484800,-54.8341,54.8341
3485104,3488400,-109.3984,109.3984
3488701,3492000,417.6525,-417.6525
3492294,3495600,-194.55,194.55
3495893,3499200,-512.1857,512.1857
3499487,3502800,-70.8512,70.8512
3503077,3506400,-38.4272,38.4272
3506669,3510000,179.5004,-179.5004
3510265,3513600,-296.7561,296.7561
3513863,3517200,-814.1177,814.1177
3517455,3520800,-326.4473,326.4473
3521052,3524400,-200.596,200.596
3524646,3528000,-550.8934,550.8934
3528242,3531600,-279.5592,279.5592
3531837,3535200,446.0727,-446.0727
3535433,3538800,-178.7142,178.7142
3539032,3542400,183.2318,-183.2318
3542628,3546000,268.18,-268.18
3546224,3549600,108.3199,-108.3199
3549822,3553200,286.4013,-286.4013
3553420,3556800,-265.2022,265.2022
3557017,3560400,-30.0636,30.0636
3560615,3564000,10.3251,-10.3251
3564214,3567600,28.0247,-28.0247
3567810,3571200,-108.7234,108.7234
3571407,3574800,384.5686,-384.5686
3575004,3578400,-195.8489,195.8489
3578598,3582000,-118.496,118.496
3582195,3585600,250.74,-250.74
3585792,3589200,-84.216,84.216
3589388,3592800,159.6981,-159.6981
3592986,3596400,72.2453,-72.2453
3596580,3600000,418.7146,-418.7146
3600178,3603600,-48.7947,48.7947
3603775,3607200,-327.4628,327.4628
3607368,3610800,201.8088,-201.8088
3610963,3614400,-182.6056,182.6056
3614561,3618000,-114.1102,114.1102
3618152,3621600,58.9801,-58.9801
3621748,3625200,236.6094,-236.6094
3625347,3628800,-95.62,95.62
3628941,3632400,307.9323,-307.9323
3632536,3636000,103.5507,-103.5507
3636131,3639600,290.301,-290.301
3639728,3643200,327.2593,-327.2593
3643321,3646800,-246.8865,246.8865
3646920,3650400,79.3837,-79.3837
3650518,3654000,-189.1814,189.1814
3654118,3657600,-124.1005,124.1005
3657715,3661200,-205.9574,205.9574
3661313,3664800,456.5779,-456.5779
3664911,3668400,371.0487,-371.0487
3668506,3672000,155.9358,-155.9358
3672104,3675600,-259.171,259.171
3675701,3679200,-251.9575,251.9575
3679299,3682800,323.711,-323.711
3682898,3686400,85.614,-85.614
3686493,3690000,-5.0794,5.0794
3690091,3693600,-317.1496,317.1496
3693690,3697200,-318.0944,318.0944
3697288,3700800,-7.7452,7.7452
3700884,3704400,-206.406,206.406
3704482,3708000,570.0212,-570.0212
3708079,3711600,174.7106,-174.7106
3711678,3715200,469.9249,-469.9249
3715277,3718800,548.8768,-548.8768
3718876,3722400,-346.4972,346.4972
3722472,3726000,-187.554,187.554
3726069,3729600,-395.0082,395.0082
3729663,3733200,178.9708,-178.9708
3733256,3736800,-172.753,172.753
3736855,3740400,687.8135,-687.8135
3740454,3744000,128.3062,-128.3062
3744051,3747600,276.9721,-276.9721
3747651,3751200,127.5124,-127.5124
3751248,3754800,-330.8265,330.8265
3754846,3758400,650.1586,-650.1586
3758439,3762000,221.7864,-221.7864
3762034,3765600,-70.8665,70.8665
3765630,3769200,-591.5152,591.5152
3769226,3772800,-118.3979,118.3979
3772825,3776400,185.1133,-185.1133
3776420,3780000,17.7218,-17.7218
3780019,3783600,-387.5845,387.5845
3783616,3787200,-545.9118,545.9118
3787214,3790800,80.8031,-80.8031
3790808,3794400,235.372,-235.372
3794404,3798000,-28.8715,28.8715
3798002,3801600,-161.0597,161.0597
3801593,3805200,139.4493,-139.4493
3805186,3808800,45.2623,-45.2623
3808786,3812400,512.4789,-512.4789
3812383,3816000,238.6591,-238.6591
3815981,3819600,-144.8844,144.8844
3819578,3823200,-172.9331,172.9331
3823175,3826800,228.8658,-228.8658
3826770,3830400,-325.5981,325.5981
3830369,3834000,-245.4776,245.4776
3833965,3837600,119.3422,-119.3422
3837561,3841200,-80.3722,80.3722
3841154,3844800,-303.4043,303.4043
3844745,3848400,51.3895,-51.3895
3848340,3852000,-134.974,134.974
3851936,3855600,-43.0624,43.0624
3855533,3859200,202.025,-202.025
3859127,3862800,-135.0048,135.0048
3862723,3866400,315.7479,-315.7479
3866321,3870000,-314.1322,314.1322
3869921,3873600,93.3311,-93.3311
3873518,3877200,184.5119,-184.5119
3877112,3880800,82.2419,-82.2419
3880708,3884400,-88.9187,88.9187
3884304,3888000,191.6815,-191.6815
3887902,3891600,-310.6995,310.6995
3891499,3895200,56.0413,-56.0413
3895089,3898800,-78.74,78.74
3898686,3902400,309.6282,-309.6282
3902284,3906000,373.4187,-373.4187
3905882,3909600,-298.0823,298.0823
3909480,3913200,-348.2287,348.2287
3913078,3916800,-4.5213,4.5213
3916672,3920400,-536.9125,536.9125
3920268,3924000,144.9176,-144.9176
3923866,3927600,-321.4909,321.4909
3927458,3931200,-69.9135,69.9135
3931053,3934800,-99.9695,99.9695
3934651,3938400,72.7163,-72.7163
3938248,3942000,546.7673,-546.7673
3941847,3945600,-116.7252,116.7252
3945443,3949200,-84.5819,84.5819
3949038,3952800,-283.475,283.475
3952634,3956400,-53.0983,53.0983
3956226,3960000,-267.3232,267.3232
3959826,3963600,-529.4015,529.4015
3963421,3967200,-86.9259,86.9259
3967014,3970800,2.1357,-2.1357
3970607,3974400,138.8132,-138.8132
3974202,3978000,502.2463,-502.2463
3977799,3981600,560.9233,-560.9233
3981393,3985200,-147.1893,147.1893
3984992,3988800,-721.013,721.013
3988590,3992400,323.7302,-323.7302
3992186,3996000,254.4172,-254.4172
3995783,3999600,10.0088,-10.0088
3999383,4003200,139.9027,-139.9027
4002975,4006800,134.5144,-134.5144
4006571,4010400,309.5333,-309.5333
4010160,4014000,-221.4035,221.4035
4013753,4017600,335.6856,-335.6856
4017350,4021200,259.2811,-259.2811
4020948,4024800,-259.1705,259.1705
4024547,4028400,-365.6162,365.6162
4028141,4032000,-466.5666,466.5666
4031738,4035600,66.8087,-66.8087
4035334,4039200,-217.5637,217.5637
4038930,4042800,89.5723,-89.5723
4042525,4046400,263.4279,-263.4279
4046120,4050000,34.9725,-34.9725
4049714,4053600,116.8426,-116.8426
4053309,4057200,357.4528,-357.4528
4056908,4060800,653.7812,-653.7812
4060505,4064400,-41.0019,41.0019
4064103,4068000,-34.5688,34.5688
4067702,4071600,-216.7468,216.7468
4071295,4075200,36.9477,-36.9477
4074894,4078800,501.9539,-501.9539
4078494,4082400,578.0832,-578.0832
4082091,4086000,444.5873,-444.5873
4085688,4089600,-261.422,261.422
4089278,4093200,-4.6137,4.6137
4092870,4096800,133.1145,-133.1145
4096467,4100400,224.3356,-224.3356
4100064,4104000,-110.8547,110.8547
4103661,4107600,366.0325,-366.0325
4107257,4111200,-145.4653,145.4653
4110850,4114800,-80.419,80.419
4114449,4118400,143.3728,-143.3728
4118042,4122000,-357.749,357.749
4121637,4125600,87.0597,-87.0597
4125229,4129200,28.111,-28.111
4128823,4132800,-223.0009,223.0009
4132420,4136400,118.3186,-118.3186
4136014,4140000,58.296,-58.296
4139611,4143600,40.7038,-40.7038
4143208,4147200,250.7522,-250.7522
4146807,4150800,-492.6687,492.6687
4150403,4154400,498.9193,-498.9193
4154002,4158000,105.5729,-105.5729
4157601,4161600,-286.5497,286.5497
4161195,4165200,-225.2149,225.2149
4164790,4168800,89.9862,-89.9862
4168385,4172400,-141.3148,141.3148
4171985,4176000,120.5469,-120.5469
4175582,4179600,495.5122,-495.5122
4179179,4183200,794.8939,-794.8939
4182774,4186800,184.2913,-184.2913
4186368,4190400,-25.2103,25.2103
4189963,4194000,-3.0838,3.0838
4193559,4197600,-514.2448,514.2448
4197157,4201200,-275.9924,275.9924
4200752,4204800,-40.0258,40.0258
4204350,4208400,199.8375,-199.8375
4207944,4212000,-331.0764,331.0764
4211539,4215600,-430.5511,430.5511
4215139,4219200,-270.8684,270.8684
4218737,4222800,319.2206,-319.2206
4222331,4226400,282.8412,-282.8412
4225925,4230000,-127.8005,127.8005
4229521,4233600,-84.1305,84.1305
4233118,4237200,385.0084,-385.0084
4236718,4240800,169.32,-169.32
4240312,4244400,177.9,-177.9
4243910,4248000,-32.9797,32.9797
4247508,4251600,33.4697,-33.4697
4251102,4255200,83.8381,-83.8381
4254699,4258800,-386.1768,386.1768
4258295,4262400,-170.4519,170.4519
4261883,4266000,60.0939,-60.0939
4265481,4269600,-19.6183,19.6183
4269080,4273200,415.5812,-415.5812
4272677,4276800,-40.0873,40.0873
4276271,4280400,323.4897,-323.4897
4279869,4284000,-87.4976,87.4976
4283467,4287600,361.4121,-361.4121
4287065,4291200,432.7147,-432.7147
4290663,4294800,50.7956,-50.7956
4294262,4298400,-63.6888,63.6888
4297859,4302000,-58.7745,58.7745
4301457,4305600,-229.0627,229.0627
4305055,4309200,166.8992,-166.8992
4308649,4312800,165.1214,-165.1214
4312248,4316400,-224.4439,224.4439
4315845,4320000,197.6944,-197.6944
4319441,4323600,264.8291,-264.8291
4323032,4327200,195.0365,-195.0365
4326629,4330800,-135.6017,135.6017
4330225,4334400,127.0009,-127.0009
4333824,4338000,-105.1206,105.1206
4337420,4341600,-474.9654,474.9654
4341012,4345200,-460.7062,460.7062
4344611,4348800,-56.7198,56.7198
4348211,4352400,137.145,-137.145
4351806,4356000,-19.7756,19.7756
4355402,4359600,93.3128,-93.3128
4358999,4363200,-142.6934,142.6934
4362594,4366800,305.9373,-305.9373
4366192,4370400,598.1908,-598.1908
4369788,4374000,446.748,-446.748
4373385,4377600,115.906,-115.906
4376978,4381200,299.4921,-299.4921
4380576,4384800,-30.4647,30.4647
4384174,4388400,-188.5975,188.5975
4387767,4392000,-565.716,565.716
4391360,4395600,193.0129,-193.0129
4394956,4399200,337.6539,-337.6539
4398555,4402800,39.9672,-39.9672
4402150,4406400,45.7162,-45.7162
4405749,4410000,-42.7756,42.7756
4409344,4413600,-62.555,62.555
4412943,4417200,283.1412,-283.1412
4416541,4420800,393.2059,-393.2059
4420137,4424400,-356.6991,356.6991
4423732,4428000,-123.7264,123.7264
4427327,4431600,-163.9744,163.9744
4430923,4435200,-219.6484,219.6484
4434520,4438800,-450.9511,450.9511
4438115,4442400,217.9494,-217.9494
4441714,4446000,236.8256,-236.8256
4445307,4449600,234.3527,-234.3527
4448905,4453200,-149.8169,149.8169
4452504,4456800,-215.8123,215.8123
4456099,4460400,-267.5955,267.5955
4459691,4464000,-269.6799,269.6799
4463288,4467600,5.7983,-5.7983
4466883,4471200,-254.5161,254.5161
4470477,4474800,-133.6508,133.6508
4474077,4478400,-341.3835,341.3835
4477673,4482000,334.1973,-334.1973
4481271,4485600,-382.3066,382.3066
4484871,4489200,405.0727,-405.0727
4488467,4492800,-499.572,499.572
4492063,4496400,-51.2132,51.2132
4495662,4500000,-103.3317,103.3317
4499255,4503600,-80.8715,80.8715
4502852,4507200,-194.8014,194.8014
4506448,4510800,278.898,-278.898
4510047,4514400,57.7535,-57.7535
4513641,4518000,-162.147,162.147
4517233,4521600,29.369,-29.369
4520831,4525200,137.8353,-137.8353
4524426,4528800,50.2523,-50.2523
4528022,4532400,4.3068,-4.3068
4531619,4536000,-338.3366,338.3366
4535218,4539600,9.9579,-9.9579
4538816,4543200,-309.8721,309.8721
4542406,4546800,-166.0482,166.0482
4546006,4550400,-488.7013,488.7013
4549599,4554000,47.4489,-47.4489
4553197,4557600,-535.4335,535.4335
4556788,4561200,135.1704,-135.1704
4560382,4564800,31.7278,-31.7278
4563979,4568400,-268.7985,268.7985
4567574,4572000,-208.459,208.459
4571169,4575600,121.0695,-121.0695
4574767,4579200,-23.5111,23.5111
4578363,4582800,-311.7875,311.7875
4581963,4586400,-139.1332,139.1332
4585560,4590000,53.5363,-53.5363
4589155,4593600,297.6771,-297.6771
4592749,4597200,33.2217,-33.2217
4596343,4600800,-164.278,164.278
4599934,4604400,-231.745,231.745
4603532,4608000,552.7713,-552.7713
4607130,4611600,-265.4377,265.4377
4610730,4615200,-30.1452,30.1452
4614328,4618800,177.0236,-177.0236
4617927,4622400,-168.5949,168.5949
4621523,4626000,-418.6441,418.6441
4625121,4629600,22.1883,-22.1883
4628720,4633200,412.639,-412.639
4632318,4636800,-157.1938,157.1938
4635914,4640400,-340.1297,340.1297
4639512,4644000,-307.8982,307.8982
4643107,4647600,-209.2412,209.2412
4646707,4651200,7.0859,-7.0859
4650307,4654800,-59.9207,59.9207
4653904,4658400,18.4764,-18.4764
4657503,4662000,176.9497,-176.9497
4661102,4665600,-274.7046,274.7046
4664701,4669200,-168.6009,168.6009
4668296,4672800,139.9942,-139.9942
4671890,4676400,153.5515,-153.5515
4675489,4680000,256.1823,-256.1823
4679088,4683600,166.0032,-166.0032
4682684,4687200,-122.2632,122.2632
4686281,4690800,-11.549,11.549
4689879,4694400,-77.3412,77.3412
4693478,4698000,290.9959,-290.9959
4697074,4701600,296.6709,-296.6709
4700664,4705200,24.4525,-24.4525
4704258,4708800,17.4941,-17.4941
4707854,4712400,220.4866,-220.4866
4711450,4716000,-300.4808,300.4808
4715046,4719600,-84.7156,84.7156
4718644,4723200,-110.3487,110.3487
4722240,4726800,-33.9517,33.9517
4725839,4730400,-121.974,121.974
4729434,4734000,-195.5715,195.5715
4733033,4737600,225.5915,-225.5915
4736631,4741200,67.9892,-67.9892
4740223,4744800,-206.4151,206.4151
4743820,4748400,-15.1422,15.1422
4747415,4752000,-35.2905,35.2905
4751015,4755600,351.7794,-351.7794
4754613,4759200,345.8402,-345.8402
4758200,4762800,90.5204,-90.5204
4761793,4766400,-192.5936,192.5936
4765388,4770000,312.5069,-312.5069
4768985,4773600,-474.0971,474.0971
4772585,4777200,65.8153,-65.8153
4776181,4780800,-405.8271,405.8271
4779777,4784400,327.5684,-327.5684
4783369,4788000,-68.4664,68.4664
4786960,4791600,17.2088,-17.2088
4790548,4795200,-78.9064,78.9064
4794145,4798800,88.7542,-88.7542
4797743,4802400,-290.6243,290.6243
4801339,4806000,-343.493,343.493
4804934,4809600,321.2849,-321.2849
4808531,4813200,-209.5178,209.5178
4812125,4816800,-73.0867,73.0867
4815716,4820400,-333.4058,333.4058
4819315,4824000,-366.0101,366.0101
4822915,4827600,423.945,-423.945
4826514,4831200,31.9269,-31.9269
4830109,4834800,-408.7537,408.7537
4833709,4838400,417.8767,-417.8767
4837302,4842000,127.7106,-127.7106
4840896,4845600,311.7746,-311.7746
4844493,4849200,-309.2626,309.2626
4848087,4852800,-161.4414,161.4414
4851681,4856400,-86.3338,86.3338
4855281,4860000,-318.3918,318.3918
4858875,4863600,-381.9337,381.9337
4862473,4867200,75.5858,-75.5858
4866070,4870800,-162.5761,162.5761
4869665,4874400,410.0608,-410.0608
4873263,4878000,68.2025,-68.2025
4876862,4881600,-374.0769,374.0769
4880461,4885200,-243.7786,243.7786
4884060,4888800,-5.7048,5.7048
4887657,4892400,551.7305,-551.7305
4891255,4896000,631.5656,-631.5656
4894854,4899600,-215.7465,215.7465
4898451,4903200,31.1341,-31.1341
4902043,4906800,209.3205,-209.3205
4905636,4910400,-63.3896,63.3896
4909229,4914000,159.913,-159.913
4912824,4917600,36.6818,-36.6818
4916419,4921200,-197.2232,197.2232
4920015,4924800,448.9552,-448.9552
4923614,4928400,-74.4428,74.4428
4927211,4932000,301.1177,-301.1177
4930808,4935600,38.1062,-38.1062
4934408,4939200,183.0064,-183.0064
4938001,4942800,106.4329,-106.4329
4941599,4946400,536.8565,-536.8565
4945197,4950000,35.2165,-35.2165
4948793,4953600,-200.2738,200.2738
4952392,4957200,392.7278,-392.7278
4955985,4960800,30.2181,-30.2181
4959583,4964400,62.0259,-62.0259
4963182,4968000,-261.0364,261.0364
4966774,4971600,331.2506,-331.2506
4970372,4975200,-300.1388,300.1388
4973970,4978800,58.0959,-58.0959
4977564,4982400,-255.4435,255.4435
4981161,4986000,-311.5845,311.5845
4984752,4989600,-60.0598,60.0598
4988352,4993200,-126.3971,126.3971
4991951,4996800,607.6264,-607.6264
4995550,5000400,379.8574,-379.8574
4999149,5004000,-200.2296,200.2296
5002744,5007600,-182.4263,182.4263
5006342,5011200,-232.8716,232.8716
5009941,5014800,213.9159,-213.9159
5013534,5018400,338.6831,-338.6831
5017129,5022000,-163.1638,163.1638
5020727,5025600,-358.7514,358.7514
5024321,5029200,-102.0385,102.0385
5027916,5032800,52.2195,-52.2195
5031511,5036400,338.8615,-338.8615
5035107,5040000,-0.078,0.078
5038696,5043600,185.5389,-185.5389
5042286,5047200,184.8648,-184.8648
5045881,5050800,-281.8181,281.8181
5049479,5054400,69.8411,-69.8411
5053076,5058000,158.0983,-158.0983
5056673,5061600,-384.9918,384.9918
5060270,5065200,269.7258,-269.7258
5063867,5068800,-282.1169,282.1169
5067464,5072400,-175.0808,175.0808
5071061,5076000,269.7184,-269.7184
5074656,5079600,518.8322,-518.8322
5078256,5083200,180.1901,-180.1901
5081852,5086800,-343.0923,343.0923
5085442,5090400,392.7053,-392.7053
5089035,5094000,-295.8422,295.8422
5092633,5097600,274.8715,-274.8715
5096228,5101200,-33.2429,33.2429
5099828,5104800,-471.465,471.465
5103427,5108400,132.3537,-132.3537
5107020,5112000,-57.8849,57.8849
5110615,5115600,-120.969,120.969
5114212,5119200,-431.691,431.691
5117811,5122800,248.811,-248.811
5121407,5126400,-19.354,19.354
5125002,5130000,45.6841,-45.6841
5128596,5133600,-233.6128,233.6128
5132196,5137200,125.8933,-125.8933
5135795,5140800,30.9963,-30.9963
5139390,5144400,-218.37,218.37
5142979,5148000,-279.9503,279.9503
5146575,5151600,-279.0381,279.0381
5150171,5155200,140.9228,-140.9228
5153770,5158800,-553.6978,553.6978
5157365,5162400,-430.2067,430.2067
5160961,5166000,-152.6417,152.6417
5164557,5169600,-125.0349,125.0349
5168152,5173200,-261.9215,261.9215
5171749,5176800,46.1221,-46.1221
5175346,5180400,323.8507,-323.8507
5178937,5184000,161.9713,-161.9713
5182535,5187600,77.7353,-77.7353
5186131,5191200,189.0675,-189.0675
5189731,5194800,375.522,-375.522
5193330,5198400,328.4575,-328.4575
5196927,5202000,-421.6085,421.6085
5200525,5205600,-506.6306,506.6306
5204120,5209200,162.7528,-162.7528
5207713,5212800,161.8052,-161.8052
5211311,5216400,220.8799,-220.8799
5214908,5220000,-298.7693,298.7693
5218499,5223600,-76.7176,76.7176
5222098,5227200,-576.7696,576.7696
5225694,5230800,231.7444,-231.7444
5229290,5234400,314.5091,-314.5091
5232890,5238000,328.1388,-328.1388
5236485,5241600,469.7643,-469.7643
5240080,5245200,-44.6725,44.6725
5243674,5248800,70.9587,-70.9587
5247268,5252400,41.4925,-41.4925
5250864,5256000,250.1796,-250.1796
5254460,5259600,337.3892,-337.3892
5258054,5263200,200.9179,-200.9179
5261650,5266800,134.0337,-134.0337
5265240,5270400,74.4469,-74.4469
5268837,5274000,-477.7862,477.7862
5272437,5277600,579.1187,-579.1187
5276028,5281200,18.8669,-18.8669
5279618,5284800,96.093,-96.093
5283217,5288400,-502.9075,502.9075
5286812,5292000,-177.6249,177.6249
5290407,5295600,246.885,-246.885
5294006,5299200,-11.9319,11.9319
5297601,5302800,-101.6335,101.6335
5301195,5306400,122.7585,-122.7585
5304793,5310000,-36.7069,36.7069
5308390,5313600,-119.9384,119.9384
5311985,5317200,-280.1727,280.1727
5315577,5320800,224.7504,-224.7504
5319172,5324400,-233.5614,233.5614
5322769,5328000,-283.5827,283.5827
5326363,5331600,-209.9097,209.9097
5329960,5335200,-301.9707,301.9707
5333558,5338800,150.4014,-150.4014
5337152,5342400,152.8672,-152.8672
5340750,5346000,58.3641,-58.3641
5344347,5349600,262.7805,-262.7805
5347944,5353200,-120.739,120.739
5351540,5356800,685.4231,-685.4231
5355134,5360400,-177.623,177.623
5358726,5364000,320.3969,-320.3969
5362324,5367600,463.9662,-463.9662
5365922,5371200,93.7421,-93.7421
5369520,5374800,272.1871,-272.1871
5373118,5378400,-31.6721,31.6721
5376714,5382000,233.3278,-233.3278
5380310,5385600,-175.8482,175.8482
5383904,5389200,-92.0043,92.0043
5387501,5392800,6.8905,-6.8905
5391099,5396400,-73.181,73.181
5394694,5400000,-584.3016,584.3016
