Episode,timestep,reward1,reward2
2777471,2779200,90.5419,-90.5419
2781067,2782800,59.121,-59.121
2784664,2786400,337.4254,-337.4254
2788263,2790000,-438.6982,438.6982
2791861,2793600,-162.0527,162.0527
2795460,2797200,-35.5541,35.5541
2799057,2800800,336.0531,-336.0531
2802657,2804400,121.7913,-121.7913
2806254,2808000,311.1327,-311.1327
2809852,2811600,-178.3486,178.3486
2813450,2815200,-489.3865,489.3865
2817049,2818800,156.2891,-156.2891
2820647,2822400,55.7915,-55.7915
2824244,2826000,365.22,-365.22
2827841,2829600,281.4188,-281.4188
2831439,2833200,-206.706,206.706
2835038,2836800,391.1015,-391.1015
2838637,2840400,-284.2819,284.2819
2842236,2844000,246.1239,-246.1239
2845834,2847600,-213.7756,213.7756
2849432,2851200,-71.4002,71.4002
2853029,2854800,365.4958,-365.4958
2856627,2858400,303.5467,-303.5467
2860226,2862000,-335.0089,335.0089
2863825,2865600,205.9578,-205.9578
2867423,2869200,-468.2937,468.2937
2871023,2872800,627.8857,-627.8857
2874623,2876400,304.7727,-304.7727
2878223,2880000,-406.8163,406.8163
2881822,2883600,-518.7532,518.7532
2885420,2887200,248.9935,-248.9935
2889015,2890800,52.2583,-52.2583
2892613,2894400,-152.2309,152.2309
2896212,2898000,136.3727,-136.3727
2899809,2901600,-203.3734,203.3734
2903408,2905200,-369.7251,369.7251
2907008,2908800,436.9438,-436.9438
2910606,2912400,55.7181,-55.7181
2914204,2916000,-425.2156,425.2156
2917801,2919600,325.7229,-325.7229
2921400,2923200,149.3305,-149.3305
2924997,2926800,-215.6011,215.6011
2928595,2930400,-272.688,272.688
2932195,2934000,50.5118,-50.5118
2935794,2937600,55.1471,-55.1471
2939393,2941200,-191.9455,191.9455
2942989,2944800,-265.9113,265.9113
2946586,2948400,-351.3235,351.3235
2950184,2952000,-452.5987,452.5987
2953783,2955600,-275.6593,275.6593
2957382,2959200,185.9837,-185.9837
2960980,2962800,-328.2341,328.2341
2964578,2966400,534.4973,-534.4973
2968173,2970000,21.2357,-21.2357
2971771,2973600,202.3934,-202.3934
2975367,2977200,23.631,-23.631
2978964,2980800,79.8297,-79.8297
2982564,2984400,-122.003,122.003
2986161,2988000,-19.3209,19.3209
2989761,2991600,375.87,-375.87
2993359,2995200,61.3842,-61.3842
2996956,2998800,228.2274,-228.2274
