mass_A
t,x,y
5.872263185E0,-1.110673610E1,2.293672885E0
5.881643872E0,-1.109919421E1,2.293586544E0
5.891024559E0,-1.109176812E1,2.294037683E0
5.900405246E0,-1.108375292E1,2.293729342E0
5.909785933E0,-1.107708385E1,2.293945580E0
5.919166620E0,-1.107011490E1,2.294721301E0
5.928547307E0,-1.106014046E1,2.296171248E0
5.937927994E0,-1.105512962E1,2.296464131E0
5.947308681E0,-1.105556797E1,2.296688925E0
5.956689368E0,-1.105616880E1,2.296878815E0
5.966070055E0,-1.104891691E1,2.296264719E0
5.975450742E0,-1.102472231E1,2.293304001E0
5.984831429E0,-1.100166106E1,2.290982053E0
5.994212116E0,-1.098984106E1,2.290932685E0
6.003592803E0,-1.098256048E1,2.291111005E0
6.012973490E0,-1.097128197E1,2.292414391E0
6.022354177E0,-1.096333722E1,2.293647133E0
6.031734864E0,-1.095557638E1,2.295283537E0
6.041115551E0,-1.095048649E1,2.296181491E0
6.050496238E0,-1.094623767E1,2.297061194E0
6.059876925E0,-1.094432359E1,2.296964413E0
6.069248232E0,-1.094402844E1,2.297376226E0
6.078628919E0,-1.093836380E1,2.297302115E0
6.088009606E0,-1.089939503E1,2.296337593E0
6.097390293E0,-1.086021570E1,2.295913488E0
6.106770980E0,-1.084868982E1,2.296210815E0
6.116151667E0,-1.084023021E1,2.296682911E0
6.125532354E0,-1.083194573E1,2.296964450E0
6.134913041E0,-1.082971014E1,2.297110523E0
6.144293728E0,-1.082993279E1,2.297079311E0
6.153674415E0,-1.082974449E1,2.297015049E0
6.163055102E0,-1.082984392E1,2.296956581E0
6.172435789E0,-1.082987241E1,2.296864963E0
6.181816476E0,-1.083006858E1,2.296851244E0
6.191197163E0,-1.082254380E1,2.296370242E0
6.200577850E0,-1.078027943E1,2.293847060E0
6.209958537E0,-1.074297735E1,2.292869200E0
6.219339224E0,-1.073140335E1,2.292712034E0
6.228719911E0,-1.070932650E1,2.293435047E0
6.238100598E0,-1.068211642E1,2.294173914E0
6.247481286E0,-1.067755570E1,2.294043821E0
6.256861973E0,-1.067772606E1,2.294171196E0
6.266242660E0,-1.067780982E1,2.294310785E0
6.275623347E0,-1.067045070E1,2.293861096E0
6.285004034E0,-1.064725787E1,2.292778333E0
6.294384721E0,-1.062498108E1,2.293151558E0
6.303765408E0,-1.061786994E1,2.293450495E0
6.313146095E0,-1.060852916E1,2.293958003E0
6.322526782E0,-1.059868256E1,2.294110328E0
6.331907469E0,-1.058992686E1,2.294359366E0
6.341288156E0,-1.058084014E1,2.294917758E0
6.350668843E0,-1.056606237E1,2.296230340E0
6.360049530E0,-1.055676230E1,2.295167419E0
6.369430217E0,-1.054315667E1,2.292050704E0
6.378810904E0,-1.053062957E1,2.289448211E0
6.388191591E0,-1.052575103E1,2.289666491E0
6.397572278E0,-1.051575616E1,2.292531878E0
6.406952965E0,-1.050680030E1,2.294888851E0
6.416333652E0,-1.049898323E1,2.296044300E0
6.425714339E0,-1.049193930E1,2.295659809E0
6.435095026E0,-1.048088733E1,2.295650538E0
6.444475713E0,-1.047175901E1,2.296232270E0
6.453856400E0,-1.046358453E1,2.296940504E0
6.463237087E0,-1.044923257E1,2.298893238E0
6.472617775E0,-1.043700774E1,2.297154797E0
6.481998462E0,-1.042404285E1,2.295556387E0
6.491379149E0,-1.041210069E1,2.294979532E0
6.500759836E0,-1.040533974E1,2.294878947E0
6.510140523E0,-1.039494358E1,2.295655074E0
6.519521210E0,-1.038352983E1,2.296036526E0
6.528901897E0,-1.037537429E1,2.297037072E0
6.538282584E0,-1.036831539E1,2.297813029E0
6.547663271E0,-1.035851986E1,2.297992833E0
6.557043958E0,-1.034731213E1,2.297818526E0
6.566424645E0,-1.031816464E1,2.294496275E0
6.575805332E0,-1.029105188E1,2.293271414E0
6.585186019E0,-1.028242239E1,2.292695813E0
6.594566706E0,-1.027115526E1,2.293331761E0
6.603947393E0,-1.025858892E1,2.293787453E0
