mass_A
t,x,y
5.771889137E0,-6.216201542E0,2.226067476E0
5.782289013E0,-6.157385153E0,2.210505029E0
5.792688888E0,-6.106431351E0,2.208126225E0
5.803088763E0,-6.091180615E0,2.208693393E0
5.813488638E0,-6.070417709E0,2.209978840E0
5.823888513E0,-6.052023340E0,2.211463627E0
5.834288389E0,-6.038198278E0,2.214026292E0
5.844688264E0,-6.021051911E0,2.217099337E0
5.855088139E0,-6.000357293E0,2.219403924E0
5.865488014E0,-5.984107819E0,2.215939165E0
5.875887889E0,-5.962162782E0,2.214213271E0
5.886287765E0,-5.938291866E0,2.211338213E0
5.896687640E0,-5.918202872E0,2.208592184E0
5.907087515E0,-5.858603990E0,2.206044183E0
5.917487390E0,-5.820537403E0,2.209440786E0
5.927887265E0,-5.803364314E0,2.212741555E0
5.938287141E0,-5.785351227E0,2.213854803E0
5.948687016E0,-5.764857965E0,2.214180895E0
5.959086891E0,-5.749196238E0,2.214862023E0
5.969486766E0,-5.726117870E0,2.213668273E0
5.979886641E0,-5.703536104E0,2.211889105E0
5.990286517E0,-5.696313973E0,2.212260570E0
6.000686392E0,-5.696331735E0,2.212481411E0
6.011086267E0,-5.695453480E0,2.212380354E0
6.021486142E0,-5.695794881E0,2.212321974E0
6.031886017E0,-5.696288233E0,2.212243487E0
6.042285893E0,-5.696435217E0,2.212299629E0
6.052685768E0,-5.688025550E0,2.210777588E0
6.063085643E0,-5.523840995E0,2.210962863E0
6.073485518E0,-5.467146343E0,2.212438604E0
6.083885393E0,-5.460573933E0,2.211873796E0
6.094285269E0,-5.460191265E0,2.211962342E0
6.104685144E0,-5.460009942E0,2.211966948E0
6.115085019E0,-5.459925563E0,2.211983574E0
6.125484894E0,-5.459965454E0,2.211740852E0
6.135884769E0,-5.459879296E0,2.211851693E0
6.146284645E0,-5.452822427E0,2.212444413E0
6.156684520E0,-5.338060841E0,2.208861379E0
6.167084395E0,-5.291027242E0,2.211376768E0
6.177484270E0,-5.273833478E0,2.211072427E0
6.187884145E0,-5.219398984E0,2.206505853E0
6.198284021E0,-5.173560885E0,2.202611808E0
6.208683896E0,-5.155248154E0,2.199502871E0
6.219083771E0,-5.131526955E0,2.197773437E0
6.229483646E0,-5.110227027E0,2.198080144E0
6.239883521E0,-5.095139306E0,2.200039298E0
6.250283397E0,-5.075193124E0,2.203311942E0
6.260683272E0,-5.054378814E0,2.205992680E0
6.271083147E0,-5.036985159E0,2.207353545E0
6.281483022E0,-5.015321281E0,2.210582251E0
6.291882897E0,-4.995869479E0,2.212574856E0
6.302282773E0,-4.977149046E0,2.211178545E0
6.312682648E0,-4.934960285E0,2.206978508E0
6.323082523E0,-4.873175412E0,2.200772883E0
6.333482398E0,-4.857453228E0,2.202010623E0
6.343882273E0,-4.834886825E0,2.205327188E0
6.354282149E0,-4.812750948E0,2.208152444E0
6.364682024E0,-4.797807091E0,2.209190017E0
6.375081899E0,-4.774616595E0,2.207691735E0
6.385481774E0,-4.751162320E0,2.207258297E0
6.395881649E0,-4.737016949E0,2.206496976E0
6.406281525E0,-4.715166799E0,2.201823277E0
6.416681400E0,-4.694072258E0,2.198161267E0
6.427081275E0,-4.677477536E0,2.198013412E0
6.437481150E0,-4.641957304E0,2.201346136E0
6.447881025E0,-4.572472582E0,2.203511698E0
6.458280901E0,-4.557039235E0,2.202781518E0
6.468680776E0,-4.534810037E0,2.202199506E0
6.479080651E0,-4.511123174E0,2.201196772E0
6.489480526E0,-4.502865564E0,2.200027831E0
6.499880401E0,-4.502091048E0,2.199875361E0
6.510280277E0,-4.501632243E0,2.199647748E0
6.520680152E0,-4.494695643E0,2.199344900E0
6.531080027E0,-4.370836644E0,2.200762030E0
6.541479902E0,-4.330396932E0,2.199276757E0
6.551879777E0,-4.314176181E0,2.198067705E0
6.562279653E0,-4.292388014E0,2.196563334E0
6.572679528E0,-4.269684856E0,2.195059103E0
6.583079403E0,-4.262503824E0,2.194751524E0
6.593479278E0,-4.262856731E0,2.194927354E0
6.603879153E0,-4.263201318E0,2.195080794E0
6.614279029E0,-4.263395604E0,2.195243893E0
6.624678904E0,-4.264047105E0,2.195358255E0
6.635078779E0,-4.264271731E0,2.195432343E0
6.645478654E0,-4.255198062E0,2.195631510E0
6.655878529E0,-4.121916873E0,2.199005045E0
6.666278405E0,-4.086940608E0,2.198605913E0
6.676678280E0,-4.071669571E0,2.198015405E0
6.687078155E0,-4.050196342E0,2.197318143E0
6.697478030E0,-4.024619886E0,2.196384249E0
6.707877905E0,-4.017249498E0,2.196272669E0
6.718277781E0,-4.016036829E0,2.196398713E0
6.728677656E0,-4.015565924E0,2.196369888E0
6.739077531E0,-4.008239282E0,2.196245539E0
6.749477406E0,-3.974555769E0,2.195494904E0
6.759877281E0,-3.839292476E0,2.194749989E0
6.770277157E0,-3.823861245E0,2.194787942E0
6.780677032E0,-3.789069365E0,2.194827472E0
6.791076907E0,-3.721972524E0,2.195755122E0
6.801476782E0,-3.706859902E0,2.195604336E0
6.811876657E0,-3.683649859E0,2.195713064E0
6.822276533E0,-3.658927400E0,2.195693560E0
6.832676408E0,-3.644057196E0,2.195494636E0
6.843076283E0,-3.623095462E0,2.195540122E0
6.853476158E0,-3.597488503E0,2.195631115E0
6.863876033E0,-3.582355493E0,2.195785414E0
6.874275909E0,-3.560224847E0,2.196049492E0
6.884675784E0,-3.535482623E0,2.196048799E0
6.895075659E0,-3.520357614E0,2.195810947E0
6.905475534E0,-3.494975350E0,2.195507726E0
6.915875409E0,-3.472468125E0,2.195210651E0
6.926275285E0,-3.457814855E0,2.194677120E0
6.936675160E0,-3.389277056E0,2.193687239E0
6.947075035E0,-3.352590992E0,2.193961662E0
6.957474910E0,-3.336927042E0,2.193787587E0
6.967874786E0,-3.313388079E0,2.194145419E0
6.978274661E0,-3.289633428E0,2.193767348E0
6.988674536E0,-3.274818919E0,2.194235677E0
6.999074411E0,-3.249051265E0,2.195307840E0
7.009474286E0,-3.226388895E0,2.195795149E0
7.019874162E0,-3.211898508E0,2.195950013E0
7.030274037E0,-3.186932705E0,2.195523198E0
7.040673912E0,-3.161596712E0,2.194843498E0
7.051073787E0,-3.146975548E0,2.194628315E0
7.061473662E0,-3.085276493E0,2.195178411E0
7.071873538E0,-3.043559346E0,2.196024352E0
7.082273413E0,-3.034569781E0,2.196039793E0
7.092673288E0,-3.034163718E0,2.195990989E0
7.103073163E0,-3.034066229E0,2.196068531E0
7.113473038E0,-3.025448175E0,2.196001722E0
7.123872914E0,-2.952727884E0,2.194278063E0
7.134272789E0,-2.914913824E0,2.193847055E0
7.144672664E0,-2.899012352E0,2.193754587E0
7.155072539E0,-2.878135299E0,2.193982215E0
7.165472414E0,-2.856310658E0,2.194669167E0
7.175872290E0,-2.840717937E0,2.194825569E0
7.186272165E0,-2.816193161E0,2.194005420E0
7.196661640E0,-2.791350630E0,2.193800758E0
7.207061515E0,-2.785944301E0,2.193253581E0
7.217461390E0,-2.785865303E0,2.193457197E0
7.227861266E0,-2.785810909E0,2.193775055E0
7.238261141E0,-2.776959852E0,2.194326111E0
7.248661016E0,-2.641686062E0,2.193422269E0
7.259060891E0,-2.606324414E0,2.193762635E0
7.269460766E0,-2.590567806E0,2.194154063E0
7.279860642E0,-2.566344071E0,2.194971775E0
7.290260517E0,-2.544505441E0,2.195185026E0
7.300660392E0,-2.537643184E0,2.195446100E0
7.311060267E0,-2.536097747E0,2.195550285E0
7.321460142E0,-2.535538925E0,2.195656748E0
7.331860018E0,-2.528924784E0,2.195709914E0
7.342259893E0,-2.489563055E0,2.194973587E0
7.352659768E0,-2.358149217E0,2.193598065E0
7.363059643E0,-2.342613934E0,2.193996060E0
7.373459518E0,-2.269560121E0,2.193936556E0
7.383859394E0,-2.232614527E0,2.194187102E0
7.394259269E0,-2.224665780E0,2.193812597E0
7.404659144E0,-2.224850688E0,2.194135588E0
7.415059019E0,-2.224931019E0,2.194394065E0
7.425458894E0,-2.216914345E0,2.194725037E0
7.435858770E0,-2.144661070E0,2.194527664E0
7.446258645E0,-2.107793675E0,2.194967611E0
7.456658520E0,-2.092146953E0,2.194819664E0
7.467058395E0,-2.068936517E0,2.193777220E0
7.477458271E0,-2.044719098E0,2.193506609E0
7.487858146E0,-2.029461741E0,2.193480912E0
7.498258021E0,-2.007812281E0,2.192303437E0
7.508657896E0,-1.984265427E0,2.192004584E0
7.519057771E0,-1.969544079E0,2.192484944E0
7.529457647E0,-1.947402774E0,2.193132635E0
7.539857522E0,-1.923424038E0,2.194333446E0
7.550257397E0,-1.907485831E0,2.195067988E0
7.560657272E0,-1.832638413E0,2.195440469E0
7.571057147E0,-1.797773184E0,2.196231229E0
7.581457023E0,-1.781789966E0,2.196481270E0
7.591856898E0,-1.758640891E0,2.197184171E0
7.602256773E0,-1.736349085E0,2.197516493E0
7.612656648E0,-1.721211516E0,2.197472237E0
7.623056523E0,-1.695479505E0,2.197265165E0
7.633456399E0,-1.672817532E0,2.197149760E0
7.643856274E0,-1.657614412E0,2.196300603E0
7.654256149E0,-1.633414325E0,2.194834594E0
7.664656024E0,-1.611058420E0,2.193340930E0
7.675055899E0,-1.596180955E0,2.192975193E0
7.685455775E0,-1.571841620E0,2.193196417E0
7.695855650E0,-1.549679031E0,2.193732578E0
7.706255525E0,-1.533371320E0,2.194040733E0
7.716655400E0,-1.478520572E0,2.194205371E0
7.727055275E0,-1.426228006E0,2.195075009E0
7.737455151E0,-1.409173494E0,2.195534655E0
7.747855026E0,-1.384108372E0,2.195500437E0
7.758254901E0,-1.361047783E0,2.195253574E0
7.768654776E0,-1.345199155E0,2.195606506E0
7.779054651E0,-1.322565731E0,2.196532072E0
7.789454527E0,-1.299023694E0,2.197288088E0
7.799854402E0,-1.293518114E0,2.197336306E0
7.810254277E0,-1.293769140E0,2.197277586E0
7.820654152E0,-1.293692522E0,2.197146947E0
7.831054027E0,-1.284379630E0,2.196999984E0
7.841453903E0,-1.147916980E0,2.192082607E0
7.851853778E0,-1.114025002E0,2.191129314E0
7.862253653E0,-1.097752237E0,2.192135901E0
7.872653528E0,-1.073508915E0,2.193678272E0
7.883053403E0,-1.049499505E0,2.194283610E0
7.893453279E0,-1.041492158E0,2.194720504E0
7.903853154E0,-1.040743831E0,2.194817957E0
7.914253029E0,-1.040431306E0,2.194974910E0
7.924652904E0,-1.032595525E0,2.195123977E0
7.935052779E0,-8.957319114E-1,2.196065640E0
7.945452655E0,-8.626237060E-1,2.196469937E0
7.955852530E0,-8.464724711E-1,2.196433413E0
7.966252405E0,-7.788419115E-1,2.195515856E0
7.976652280E0,-7.403710507E-1,2.195196570E0
7.987052155E0,-7.317799204E-1,2.195367396E0
7.997452031E0,-7.314085633E-1,2.195596952E0
8.007851906E0,-7.312724236E-1,2.195656734E0
8.018251781E0,-7.246984925E-1,2.195136896E0
8.028651656E0,-7.000940369E-1,2.194005362E0
8.039051531E0,-6.749769069E-1,2.192990600E0
8.049451407E0,-6.599192677E-1,2.193209123E0
8.059851282E0,-6.366573601E-1,2.194552814E0
8.070251157E0,-6.123257263E-1,2.195317857E0
8.080651032E0,-5.967682499E-1,2.195705574E0
8.091050907E0,-5.589381539E-1,2.194874949E0
8.101450783E0,-4.884725435E-1,2.195068846E0
8.111850658E0,-4.723510365E-1,2.194989981E0
8.122250533E0,-4.488804886E-1,2.194870011E0
8.132650408E0,-4.262231381E-1,2.195104792E0
8.143050283E0,-4.108648049E-1,2.195457122E0
8.153450159E0,-3.877668588E-1,2.196069426E0
8.163850034E0,-3.647867351E-1,2.196709041E0
8.174249909E0,-3.486473223E-1,2.196963608E0
8.184649784E0,-2.796368331E-1,2.195145369E0
8.195049659E0,-2.405310089E-1,2.193878682E0
8.205449535E0,-2.246361741E-1,2.193922458E0
8.215849410E0,-1.996476681E-1,2.194321558E0
8.226249285E0,-1.770832006E-1,2.194162452E0
8.236649160E0,-1.619332710E-1,2.194642020E0
8.247049035E0,-1.373916631E-1,2.194847191E0
8.257448911E0,-1.153379368E-1,2.194570443E0
8.267848786E0,-9.982714701E-2,2.194784234E0
8.278248661E0,-7.616004635E-2,2.195368134E0
8.288648536E0,-5.491698234E-2,2.195664704E0
8.299048411E0,-3.954357234E-2,2.195707193E0
8.309448287E0,2.504594405E-2,2.195912407E0
8.319848162E0,6.709068785E-2,2.195500803E0
8.330248037E0,8.407964813E-2,2.195369147E0
8.340647912E0,1.079169195E-1,2.194984084E0
8.351047787E0,1.304661577E-1,2.194539132E0
8.361447663E0,1.445867990E-1,2.194358953E0
8.371847538E0,1.679398808E-1,2.194319980E0
8.382247413E0,1.913660671E-1,2.194424121E0
8.392647288E0,1.987291698E-1,2.194565071E0
8.403047163E0,1.991869843E-1,2.194822261E0
8.413447039E0,1.991810521E-1,2.194912879E0
8.423846914E0,2.072027312E-1,2.195342333E0
8.434246789E0,3.454048157E-1,2.196263017E0
8.444646664E0,3.789179558E-1,2.196523619E0
8.455046539E0,3.940558247E-1,2.196718125E0
8.465446415E0,4.155482916E-1,2.197271625E0
8.475846290E0,4.382331657E-1,2.197624208E0
8.486246165E0,4.449667370E-1,2.197671674E0
8.496646040E0,4.448252992E-1,2.197747722E0
8.507045915E0,4.444757936E-1,2.197606662E0
8.517445791E0,4.443718148E-1,2.197636710E0
8.527845666E0,4.442622787E-1,2.197603412E0
8.538245541E0,4.440345101E-1,2.197534617E0
8.548645416E0,4.423678976E-1,2.197608141E0
8.559045291E0,7.520403919E-1,2.195163213E0
8.569445167E0,7.514036155E-1,2.195555582E0
8.579845042E0,7.515719492E-1,2.195428028E0
8.590244917E0,7.514242687E-1,2.195596910E0
8.600644792E0,7.511569253E-1,2.195669796E0
8.611044667E0,7.584861926E-1,2.195965916E0
8.621444543E0,7.820738720E-1,2.195856358E0
8.631834018E0,8.061680717E-1,2.195923473E0
8.642233893E0,8.188643955E-1,2.196283347E0
8.652633768E0,8.430570489E-1,2.196640041E0
8.663033644E0,8.683676658E-1,2.197013882E0
8.673433519E0,8.815335407E-1,2.197065366E0
8.683833394E0,9.047640578E-1,2.197151461E0
8.694233269E0,9.298859640E-1,2.197241986E0
8.704633144E0,9.448020624E-1,2.197065557E0
8.715033020E0,1.001346512E0,2.195852209E0
8.725432895E0,1.049848411E0,2.195235546E0
8.735832770E0,1.063406219E0,2.195192753E0
8.746232645E0,1.086842629E0,2.195465234E0
8.756632520E0,1.110778652E0,2.195991128E0
8.767032396E0,1.124739836E0,2.196107450E0
8.777432271E0,1.147998626E0,2.196153381E0
8.787832146E0,1.173042377E0,2.196467109E0
8.798232021E0,1.187255677E0,2.196469235E0
8.808631896E0,1.209621820E0,2.196352985E0
8.819031772E0,1.233582190E0,2.196482847E0
8.829431647E0,1.248088654E0,2.196745021E0
8.839831522E0,1.295804873E0,2.197218980E0
8.850231397E0,1.354046813E0,2.198133642E0
8.860631272E0,1.368907471E0,2.198103555E0
8.871031148E0,1.392177903E0,2.197721317E0
8.881431023E0,1.416004188E0,2.197439860E0
8.891830898E0,1.421663593E0,2.197349144E0
8.902230773E0,1.421443953E0,2.197396689E0
8.912630648E0,1.421273504E0,2.197363679E0
8.923030524E0,1.429796438E0,2.197266189E0
8.933430399E0,1.561301022E0,2.195591561E0
8.943830274E0,1.593400301E0,2.194982142E0
8.954230149E0,1.607552471E0,2.195208229E0
8.964630024E0,1.632745074E0,2.196265396E0
8.975029900E0,1.656317874E0,2.197062452E0
8.985429775E0,1.663053385E0,2.197258426E0
8.995829650E0,1.663016693E0,2.197244153E0
9.006229525E0,1.662826944E0,2.197294278E0
9.016629400E0,1.662918799E0,2.197224648E0
9.027029276E0,1.663004133E0,2.197279488E0
9.037429151E0,1.662936268E0,2.197278481E0
9.047829026E0,1.666294319E0,2.197343358E0
9.058228901E0,1.871390084E0,2.197374181E0
9.068628776E0,1.897361905E0,2.197168851E0
9.079028652E0,1.902823936E0,2.197394314E0
9.089428527E0,1.903382409E0,2.197394740E0
9.099828402E0,1.903742238E0,2.197397535E0
9.110228277E0,1.904005233E0,2.197363077E0
9.120628152E0,1.904195470E0,2.197342421E0
9.131028028E0,1.904387326E0,2.197333066E0
9.141427903E0,1.909289370E0,2.197177930E0
9.151827778E0,2.043839372E0,2.196792249E0
9.162227653E0,2.074373946E0,2.196514564E0
9.172627528E0,2.090577775E0,2.196432284E0
9.183027404E0,2.161456695E0,2.196970077E0
9.193427279E0,2.195368835E0,2.197194498E0
9.203827154E0,2.211548535E0,2.197259369E0
9.214227029E0,2.232356876E0,2.197338657E0
9.224626904E0,2.253048230E0,2.197415853E0
9.235026780E0,2.270659386E0,2.197634388E0
9.245426655E0,2.293089145E0,2.197792371E0
9.255826530E0,2.310824115E0,2.197998625E0
9.266226405E0,2.329035305E0,2.197736802E0
9.276626280E0,2.351336579E0,2.196711882E0
9.287026156E0,2.374611140E0,2.196008232E0
9.297426031E0,2.392242478E0,2.195725931E0
9.307825906E0,2.415301013E0,2.194772041E0
9.318225781E0,2.436609743E0,2.194342642E0
9.328625656E0,2.454379139E0,2.194724961E0
9.339025532E0,2.513405628E0,2.195929634E0
9.349425407E0,2.552512993E0,2.196579048E0
9.359825282E0,2.572588467E0,2.196826563E0
9.370225157E0,2.594136667E0,2.196334841E0
9.380625032E0,2.615732962E0,2.195987305E0
9.391024908E0,2.633627788E0,2.196593269E0
9.401424783E0,2.655005499E0,2.196805528E0
9.411824658E0,2.676708786E0,2.197208687E0
9.422224533E0,2.695349711E0,2.197854915E0
9.432624409E0,2.715467440E0,2.197776756E0
9.443024284E0,2.735177003E0,2.197668313E0
9.453424159E0,2.754703978E0,2.197620098E0
9.463824034E0,2.798957122E0,2.196465721E0
9.474223909E0,2.853883435E0,2.196202487E0
9.484623785E0,2.860659798E0,2.195671932E0
9.495023660E0,2.860048501E0,2.195708345E0
9.505423535E0,2.859671870E0,2.195716832E0
9.515823410E0,2.870199373E0,2.196256030E0
9.526223285E0,2.940210633E0,2.196396400E0
9.536623161E0,2.975547027E0,2.196847527E0
9.547023036E0,2.991978589E0,2.196739539E0
9.557422911E0,3.014138688E0,2.196519783E0
9.567822786E0,3.036915552E0,2.196551396E0
9.578222661E0,3.052459755E0,2.196585097E0
9.588622537E0,3.073758565E0,2.197007710E0
9.599022412E0,3.096842819E0,2.197730109E0
9.609422287E0,3.102053750E0,2.197825186E0
9.619822162E0,3.101974298E0,2.197832868E0
9.630222037E0,3.101750288E0,2.197814686E0
9.640621913E0,3.111142168E0,2.198114129E0
9.651021788E0,3.244262134E0,2.197526951E0
9.661421663E0,3.278666490E0,2.196878332E0
9.671821538E0,3.293309433E0,2.196679263E0
9.682221413E0,3.316864458E0,2.196875801E0
9.692621289E0,3.341354683E0,2.197569068E0
9.703021164E0,3.346474423E0,2.197533919E0
9.713421039E0,3.346216220E0,2.197506945E0
9.723820914E0,3.346037527E0,2.197515402E0
9.734220789E0,3.355752941E0,2.197824183E0
9.744620665E0,3.488182547E0,2.199161731E0
9.755020540E0,3.523287258E0,2.198449583E0
9.765420415E0,3.539249306E0,2.198469331E0
9.775820290E0,3.611105585E0,2.198038952E0
9.786220165E0,3.645765003E0,2.197577089E0
9.796620041E0,3.660681533E0,2.197444821E0
9.807019916E0,3.683072018E0,2.196863284E0
9.817419791E0,3.706661981E0,2.196756948E0
9.827819666E0,3.720654556E0,2.196720621E0
9.838219541E0,3.743593791E0,2.197270536E0
9.848619417E0,3.768064958E0,2.197695295E0
9.859019292E0,3.783810521E0,2.197833306E0
9.869419167E0,3.806860100E0,2.197908915E0
9.879819042E0,3.829521127E0,2.197826382E0
9.890218917E0,3.845361843E0,2.198045969E0
9.900618793E0,3.868922898E0,2.198199610E0
9.911018668E0,3.890858240E0,2.197978165E0
9.921418543E0,3.906079977E0,2.198191980E0
9.931818418E0,3.928404276E0,2.198646499E0
9.942218293E0,3.951807044E0,2.198718819E0
9.952618169E0,3.967266351E0,2.199147359E0
9.963018044E0,4.038556827E0,2.200117168E0
9.973417919E0,4.074555520E0,2.199227302E0
9.983817794E0,4.090990503E0,2.198985215E0
9.994217669E0,4.114569760E0,2.198820786E0
1.000461754E1,4.136157694E0,2.198345590E0
1.001501742E1,4.151655689E0,2.198206747E0
1.002541729E1,4.175948700E0,2.197563516E0
1.003581717E1,4.197946582E0,2.197124497E0
1.004621705E1,4.213604155E0,2.197359255E0
1.005661692E1,4.238116289E0,2.198202301E0
1.006701680E1,4.261230395E0,2.198744031E0
1.007740627E1,4.278587136E0,2.199052995E0
1.008780615E1,4.301984434E0,2.199296207E0
1.009820602E1,4.325867132E0,2.199738873E0
1.010860590E1,4.341957494E0,2.199915086E0
1.011900577E1,4.381936212E0,2.199883290E0
1.012940565E1,4.447376157E0,2.199702160E0
1.013980552E1,4.464913056E0,2.199698613E0
1.015020540E1,4.487742541E0,2.199703595E0
1.016060527E1,4.509751462E0,2.200263615E0
1.017100515E1,4.526951043E0,2.199906738E0
1.018140502E1,4.550286597E0,2.199517967E0
1.019180490E1,4.573704940E0,2.199358698E0
1.020220477E1,4.580244194E0,2.199146688E0
1.021260465E1,4.580015549E0,2.199222423E0
1.022300452E1,4.579659496E0,2.199180411E0
1.023340440E1,4.588720948E0,2.199154088E0
1.024380427E1,4.727311883E0,2.200517793E0
1.025420415E1,4.761131092E0,2.199807670E0
1.026460402E1,4.776459655E0,2.199646989E0
1.027500390E1,4.800119611E0,2.199722951E0
1.028540378E1,4.823172874E0,2.199273491E0
1.029580365E1,4.832105114E0,2.199487496E0
1.030620353E1,4.832472810E0,2.199443140E0
1.031660340E1,4.832669141E0,2.199389346E0
1.032700328E1,4.838980041E0,2.199387503E0
1.033740315E1,4.976683484E0,2.200724835E0
1.034780303E1,5.014009226E0,2.200525879E0
1.035820290E1,5.029204088E0,2.200336704E0
1.036860278E1,5.101519790E0,2.199180803E0
1.037900265E1,5.140374675E0,2.197840387E0
1.038940253E1,5.148606083E0,2.197823915E0
1.039980240E1,5.149524805E0,2.197864135E0
1.041020228E1,5.149914217E0,2.197846808E0
1.042060215E1,5.157668558E0,2.197927504E0
1.043100203E1,5.184527648E0,2.198832217E0
1.044140190E1,5.207636079E0,2.199489075E0
1.045180178E1,5.224001231E0,2.200220291E0
1.046220165E1,5.273396479E0,2.200526832E0
1.047260153E1,5.332400216E0,2.200318192E0
1.048300140E1,5.348786811E0,2.200434725E0
1.049340128E1,5.372237111E0,2.200287500E0
1.050380115E1,5.397189642E0,2.200442069E0
1.051420103E1,5.412975091E0,2.199944141E0
1.052460090E1,5.436600810E0,2.199395777E0
1.053500078E1,5.459958238E0,2.199403237E0
1.054540066E1,5.475667043E0,2.198637511E0
1.055580053E1,5.501244434E0,2.198127984E0
1.056620041E1,5.524076359E0,2.197701120E0
1.057660028E1,5.540374069E0,2.197793530E0
1.058700016E1,5.605519921E0,2.199373256E0
1.059740003E1,5.655725107E0,2.200670386E0
1.060779991E1,5.672722168E0,2.200653861E0
1.061819978E1,5.694968621E0,2.200152661E0
1.062859966E1,5.716073164E0,2.199945395E0
1.063899953E1,5.732024332E0,2.200131561E0
1.064939941E1,5.756818481E0,2.199974653E0
1.065979928E1,5.782180012E0,2.200204103E0
1.067019916E1,5.797946316E0,2.200256824E0
1.068059903E1,5.822516825E0,2.200258833E0
1.069099891E1,5.843674623E0,2.200239837E0
1.070139878E1,5.860033428E0,2.200051576E0
1.071179866E1,5.932673993E0,2.198733025E0
1.072219853E1,5.975434926E0,2.198164344E0
1.073259841E1,5.993065845E0,2.198174030E0
1.074299828E1,6.017906244E0,2.198719389E0
1.075339816E1,6.042384386E0,2.198944413E0
1.076379803E1,6.058006792E0,2.199336643E0
1.077419791E1,6.083273027E0,2.199791734E0
1.078459778E1,6.107218127E0,2.200147762E0
1.079499766E1,6.115005427E0,2.200376122E0
1.080539754E1,6.115603151E0,2.200262109E0
1.081579741E1,6.115602578E0,2.200185185E0
1.082619729E1,6.122910362E0,2.200091787E0
1.083659716E1,6.257289902E0,2.200728521E0
1.084699704E1,6.298181502E0,2.199650133E0
1.085739691E1,6.314611102E0,2.199704593E0
1.086779679E1,6.340896232E0,2.199818369E0
1.087819666E1,6.364652059E0,2.200022979E0
1.088859654E1,6.373544883E0,2.200317758E0
1.089899641E1,6.374009924E0,2.200211175E0
1.090939629E1,6.374266522E0,2.200097149E0
1.091979616E1,6.374290144E0,2.199998701E0
1.093019604E1,6.374629677E0,2.199860874E0
1.094059591E1,6.374733800E0,2.199782708E0
1.095099579E1,6.371989592E0,2.199742124E0
1.097179554E1,6.698789244E0,2.199919195E0
1.098219541E1,6.698633452E0,2.200012263E0
1.099259529E1,6.698306091E0,2.199919800E0
1.100299516E1,6.698310928E0,2.199860112E0
1.101339504E1,6.706264997E0,2.199754354E0
1.102379491E1,6.730412964E0,2.199379694E0
1.103419479E1,6.756017627E0,2.199332172E0
1.104459466E1,6.771468541E0,2.199069584E0
1.105499454E1,6.796221523E0,2.199020797E0
1.106539442E1,6.820329092E0,2.198743059E0
1.107579429E1,6.836604980E0,2.198637538E0
1.108619417E1,6.920592916E0,2.198736052E0
1.109659404E1,6.956009770E0,2.198765349E0
1.110699392E1,6.972032687E0,2.198848640E0
1.111739379E1,6.996093239E0,2.199135352E0
1.112779367E1,7.021512733E0,2.199084908E0
1.113819354E1,7.038190463E0,2.198833843E0
1.114859342E1,7.061542228E0,2.199046297E0
1.115899329E1,7.085271596E0,2.199279081E0
1.116939317E1,7.099720924E0,2.199244790E0
1.117979304E1,7.123785764E0,2.199171546E0
1.119019292E1,7.148952765E0,2.199360389E0
1.120059279E1,7.165206222E0,2.199318085E0
1.121099267E1,7.190669096E0,2.198771221E0
1.122139254E1,7.215281507E0,2.198458567E0
1.123179242E1,7.231963251E0,2.198593777E0
1.124219229E1,7.302144087E0,2.199270811E0
1.125259217E1,7.346618236E0,2.199022657E0
1.126299204E1,7.363888461E0,2.198936367E0
1.127339192E1,7.391077005E0,2.198431871E0
1.128379179E1,7.415564580E0,2.198105715E0
1.129419167E1,7.423572007E0,2.198133060E0
1.130459154E1,7.424487150E0,2.198101470E0
1.131499142E1,7.424662743E0,2.198183322E0
1.132539130E1,7.431587020E0,2.198216819E0
1.133579117E1,7.566859683E0,2.201442850E0
1.134619105E1,7.609858681E0,2.200906871E0
1.135659092E1,7.626134655E0,2.200841926E0
1.136699080E1,7.651627828E0,2.199972798E0
1.137739067E1,7.675221802E0,2.199660333E0
1.138779055E1,7.682209762E0,2.199570776E0
1.139819042E1,7.683335107E0,2.199458452E0
1.140859030E1,7.684164511E0,2.199444516E0
1.141899017E1,7.684400811E0,2.199369909E0
1.142939005E1,7.684659797E0,2.199271836E0
1.143978992E1,7.684922815E0,2.199203392E0
1.145018980E1,7.687288994E0,2.198994532E0
1.147098955E1,7.946632284E0,2.198922821E0
1.148138942E1,7.948846611E0,2.198857568E0
1.149178930E1,7.948720908E0,2.198851642E0
1.150218917E1,7.948588264E0,2.198879084E0
1.151257865E1,7.948396472E0,2.198843367E0
1.152297852E1,7.948251443E0,2.198763786E0
1.153337840E1,7.948094418E0,2.198731146E0
1.154377827E1,7.955266558E0,2.199022927E0
1.155417815E1,8.101341101E0,2.199726217E0
1.156457803E1,8.138776493E0,2.198706175E0
1.157497790E1,8.155094325E0,2.198565086E0
1.158537778E1,8.231461814E0,2.197584624E0
1.159577765E1,8.271864701E0,2.197071092E0
1.160617753E1,8.288751083E0,2.197305895E0
1.161657740E1,8.314181048E0,2.197957881E0
1.162697728E1,8.339466890E0,2.198287302E0
1.163737715E1,8.354997424E0,2.198262301E0
1.164777703E1,8.377479861E0,2.198266765E0
1.165817690E1,8.402439375E0,2.198113310E0
1.166857678E1,8.418274100E0,2.198063801E0
1.167897665E1,8.442755257E0,2.198268961E0
1.168937653E1,8.466318811E0,2.198253849E0
1.169977640E1,8.482394812E0,2.198241809E0
